id,name,city,country,continent,climate,budget,group_size,vibe,best_months,typical_cost_per_day_usd,activities,description,tags
Barcelona-Spain-697787,"Barcelona, Spain",Barcelona,Spain,Europe,Cold,$$,Couple,Culture,"May, February, June",195,"theaters, museums","Barcelona, Spain blends culture and cold vibes—great for couple trips. Expect theaters, museums. Best in May, February, June.",Culture;Cold;Europe
Barcelona-Spain-2139,"Barcelona, Spain",Barcelona,Spain,Europe,Temperate,$$,Family,Culture,"December, April, July",124,"museums, theaters","Barcelona, Spain blends culture and temperate vibes—great for family trips. Expect museums, theaters. Best in December, April, July.",Culture;Temperate;Europe
Barcelona-Spain-730386,"Barcelona, Spain",Barcelona,Spain,Europe,Mediterranean,$,Couple,Nightlife,"October, April, September",40,"rooftops, clubs","Barcelona, Spain blends nightlife and mediterranean vibes—great for couple trips. Expect rooftops, clubs. Best in October, April, September.",Nightlife;Mediterranean;Europe
Barcelona-Spain-109214,"Barcelona, Spain",Barcelona,Spain,Europe,Temperate,$$,Couple,Beach,"August, February, April",126,"clear waters, snorkeling","Barcelona, Spain blends beach and temperate vibes—great for couple trips. Expect clear waters, snorkeling. Best in August, February, April.",Beach;Temperate;Europe
Barcelona-Spain-9886,"Barcelona, Spain",Barcelona,Spain,Europe,Mediterranean,$$,Couple,Beach,"July, March, November",244,"snorkeling, island hopping","Barcelona, Spain blends beach and mediterranean vibes—great for couple trips. Expect snorkeling, island hopping. Best in July, March, November.",Beach;Mediterranean;Europe
Barcelona-Spain-941145,"Barcelona, Spain",Barcelona,Spain,Europe,Mediterranean,$$,Couple,Culture,"November, March, July",122,"historic districts, museums","Barcelona, Spain blends culture and mediterranean vibes—great for couple trips. Expect historic districts, museums. Best in November, March, July.",Culture;Mediterranean;Europe
Barcelona-Spain-676933,"Barcelona, Spain",Barcelona,Spain,Europe,Temperate,$,Group,Relaxation,"June, July, December",57,"sunbathing, spas","Barcelona, Spain blends relaxation and temperate vibes—great for group trips. Expect sunbathing, spas. Best in June, July, December.",Relaxation;Temperate;Europe
Lisbon-Portugal-535273,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$$$,Family,Relaxation,"December, January, May",560,"sunbathing, slow cafés","Lisbon, Portugal blends relaxation and temperate vibes—great for family trips. Expect sunbathing, slow cafés. Best in December, January, May.",Relaxation;Temperate;Europe
Lisbon-Portugal-253792,"Lisbon, Portugal",Lisbon,Portugal,Europe,Cold,$$,Family,Nightlife,"November, January, April",128,"rooftops, bars","Lisbon, Portugal blends nightlife and cold vibes—great for family trips. Expect rooftops, bars. Best in November, January, April.",Nightlife;Cold;Europe
Lisbon-Portugal-903628,"Lisbon, Portugal",Lisbon,Portugal,Europe,Cold,$$$,Solo,Historic,"September, January, June",448,"castles, ruins","Lisbon, Portugal blends historic and cold vibes—great for solo trips. Expect castles, ruins. Best in September, January, June.",Historic;Cold;Europe
Lisbon-Portugal-227222,"Lisbon, Portugal",Lisbon,Portugal,Europe,Mediterranean,$$$,Couple,City,"August, February, January",384,"architecture, galleries","Lisbon, Portugal blends city and mediterranean vibes—great for couple trips. Expect architecture, galleries. Best in August, February, January.",City;Mediterranean;Europe
Lisbon-Portugal-672652,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$$,Family,Adventure,"November, September, July",121,"volcano treks, safaris","Lisbon, Portugal blends adventure and temperate vibes—great for family trips. Expect volcano treks, safaris. Best in November, September, July.",Adventure;Temperate;Europe
Lisbon-Portugal-848312,"Lisbon, Portugal",Lisbon,Portugal,Europe,Cold,$$$,Couple,Food,"May, February, December",354,"street food, food tours","Lisbon, Portugal blends food and cold vibes—great for couple trips. Expect street food, food tours. Best in May, February, December.",Food;Cold;Europe
Lisbon-Portugal-766416,"Lisbon, Portugal",Lisbon,Portugal,Europe,Cold,$$,Group,Culture,"October, November, February",211,"theaters, historic districts","Lisbon, Portugal blends culture and cold vibes—great for group trips. Expect theaters, historic districts. Best in October, November, February.",Culture;Cold;Europe
Lisbon-Portugal-778722,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$,Solo,Nightlife,"July, February, August",82,"clubs, bars","Lisbon, Portugal blends nightlife and temperate vibes—great for solo trips. Expect clubs, bars. Best in July, February, August.",Nightlife;Temperate;Europe
Lisbon-Portugal-543347,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$,Couple,Culture,"December, January, March",73,"historic districts, local markets","Lisbon, Portugal blends culture and temperate vibes—great for couple trips. Expect historic districts, local markets. Best in December, January, March.",Culture;Temperate;Europe
Lisbon-Portugal-286192,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$$,Couple,Nature,"December, May, February",209,"national parks, wildlife","Lisbon, Portugal blends nature and temperate vibes—great for couple trips. Expect national parks, wildlife. Best in December, May, February.",Nature;Temperate;Europe
Lisbon-Portugal-902104,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$$,Solo,Food,"August, December, September",227,"food tours, street food","Lisbon, Portugal blends food and temperate vibes—great for solo trips. Expect food tours, street food. Best in August, December, September.",Food;Temperate;Europe
Lisbon-Portugal-3693,"Lisbon, Portugal",Lisbon,Portugal,Europe,Mediterranean,$,Family,Culture,"February, October, December",72,"local markets, theaters","Lisbon, Portugal blends culture and mediterranean vibes—great for family trips. Expect local markets, theaters. Best in February, October, December.",Culture;Mediterranean;Europe
Lisbon-Portugal-900138,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$,Solo,Adventure,"August, June, July",99,"zip-lining, safaris","Lisbon, Portugal blends adventure and temperate vibes—great for solo trips. Expect zip-lining, safaris. Best in August, June, July.",Adventure;Temperate;Europe
Lisbon-Portugal-867120,"Lisbon, Portugal",Lisbon,Portugal,Europe,Cold,$$$,Group,Adventure,"April, June, December",388,"volcano treks, rafting","Lisbon, Portugal blends adventure and cold vibes—great for group trips. Expect volcano treks, rafting. Best in April, June, December.",Adventure;Cold;Europe
Lisbon-Portugal-49159,"Lisbon, Portugal",Lisbon,Portugal,Europe,Cold,$$,Solo,Relaxation,"September, November, January",232,"sunbathing, spas","Lisbon, Portugal blends relaxation and cold vibes—great for solo trips. Expect sunbathing, spas. Best in September, November, January.",Relaxation;Cold;Europe
Lisbon-Portugal-211418,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$$,Family,City,"May, June, February",194,"galleries, architecture","Lisbon, Portugal blends city and temperate vibes—great for family trips. Expect galleries, architecture. Best in May, June, February.",City;Temperate;Europe
Lisbon-Portugal-798423,"Lisbon, Portugal",Lisbon,Portugal,Europe,Cold,$$,Couple,Nature,"August, June, October",239,"lakes, national parks","Lisbon, Portugal blends nature and cold vibes—great for couple trips. Expect lakes, national parks. Best in August, June, October.",Nature;Cold;Europe
Lisbon-Portugal-728146,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$,Group,Nightlife,"January, April, September",93,"live music, rooftops","Lisbon, Portugal blends nightlife and temperate vibes—great for group trips. Expect live music, rooftops. Best in January, April, September.",Nightlife;Temperate;Europe
Lisbon-Portugal-516929,"Lisbon, Portugal",Lisbon,Portugal,Europe,Mediterranean,$,Group,Adventure,"December, May, February",66,"zip-lining, safaris","Lisbon, Portugal blends adventure and mediterranean vibes—great for group trips. Expect zip-lining, safaris. Best in December, May, February.",Adventure;Mediterranean;Europe
Lisbon-Portugal-481728,"Lisbon, Portugal",Lisbon,Portugal,Europe,Temperate,$$$,Family,Adventure,"February, January, April",440,"safaris, volcano treks","Lisbon, Portugal blends adventure and temperate vibes—great for family trips. Expect safaris, volcano treks. Best in February, January, April.",Adventure;Temperate;Europe
Prague-Czechia-138057,"Prague, Czechia",Prague,Czechia,Europe,Cold,$,Couple,Relaxation,"November, July, February",82,"spas, sunbathing","Prague, Czechia blends relaxation and cold vibes—great for couple trips. Expect spas, sunbathing. Best in November, July, February.",Relaxation;Cold;Europe
Prague-Czechia-79315,"Prague, Czechia",Prague,Czechia,Europe,Mediterranean,$$,Family,Nightlife,"July, June, November",159,"rooftops, bars","Prague, Czechia blends nightlife and mediterranean vibes—great for family trips. Expect rooftops, bars. Best in July, June, November.",Nightlife;Mediterranean;Europe
Prague-Czechia-427259,"Prague, Czechia",Prague,Czechia,Europe,Temperate,$$$,Solo,Nightlife,"March, February, December",410,"rooftops, bars","Prague, Czechia blends nightlife and temperate vibes—great for solo trips. Expect rooftops, bars. Best in March, February, December.",Nightlife;Temperate;Europe
Prague-Czechia-166271,"Prague, Czechia",Prague,Czechia,Europe,Cold,$$,Couple,Relaxation,"August, May, December",123,"slow cafés, spas","Prague, Czechia blends relaxation and cold vibes—great for couple trips. Expect slow cafés, spas. Best in August, May, December.",Relaxation;Cold;Europe
Prague-Czechia-374023,"Prague, Czechia",Prague,Czechia,Europe,Cold,$$$,Solo,Nature,"April, June, March",377,"national parks, waterfalls","Prague, Czechia blends nature and cold vibes—great for solo trips. Expect national parks, waterfalls. Best in April, June, March.",Nature;Cold;Europe
Prague-Czechia-785417,"Prague, Czechia",Prague,Czechia,Europe,Cold,$,Family,City,"May, March, January",75,"galleries, shopping","Prague, Czechia blends city and cold vibes—great for family trips. Expect galleries, shopping. Best in May, March, January.",City;Cold;Europe
Prague-Czechia-819895,"Prague, Czechia",Prague,Czechia,Europe,Temperate,$,Group,Food,"February, March, December",93,"street food, local specialties","Prague, Czechia blends food and temperate vibes—great for group trips. Expect street food, local specialties. Best in February, March, December.",Food;Temperate;Europe
Prague-Czechia-68603,"Prague, Czechia",Prague,Czechia,Europe,Temperate,$,Group,Nightlife,"June, November, February",41,"live music, clubs","Prague, Czechia blends nightlife and temperate vibes—great for group trips. Expect live music, clubs. Best in June, November, February.",Nightlife;Temperate;Europe
Prague-Czechia-177149,"Prague, Czechia",Prague,Czechia,Europe,Cold,$$,Couple,Nightlife,"February, June, December",112,"clubs, bars","Prague, Czechia blends nightlife and cold vibes—great for couple trips. Expect clubs, bars. Best in February, June, December.",Nightlife;Cold;Europe
Prague-Czechia-953426,"Prague, Czechia",Prague,Czechia,Europe,Cold,$$,Group,City,"January, July, November",154,"shopping, galleries","Prague, Czechia blends city and cold vibes—great for group trips. Expect shopping, galleries. Best in January, July, November.",City;Cold;Europe
Prague-Czechia-524125,"Prague, Czechia",Prague,Czechia,Europe,Mediterranean,$$,Group,Culture,"March, January, October",175,"local markets, theaters","Prague, Czechia blends culture and mediterranean vibes—great for group trips. Expect local markets, theaters. Best in March, January, October.",Culture;Mediterranean;Europe
Prague-Czechia-674870,"Prague, Czechia",Prague,Czechia,Europe,Cold,$$,Solo,City,"February, May, July",151,"shopping, galleries","Prague, Czechia blends city and cold vibes—great for solo trips. Expect shopping, galleries. Best in February, May, July.",City;Cold;Europe
Prague-Czechia-527797,"Prague, Czechia",Prague,Czechia,Europe,Temperate,$$$,Solo,Food,"July, June, August",539,"local specialties, fine dining","Prague, Czechia blends food and temperate vibes—great for solo trips. Expect local specialties, fine dining. Best in July, June, August.",Food;Temperate;Europe
Prague-Czechia-62437,"Prague, Czechia",Prague,Czechia,Europe,Mediterranean,$$,Couple,Beach,"January, June, October",171,"surfing, snorkeling","Prague, Czechia blends beach and mediterranean vibes—great for couple trips. Expect surfing, snorkeling. Best in January, June, October.",Beach;Mediterranean;Europe
Prague-Czechia-856937,"Prague, Czechia",Prague,Czechia,Europe,Cold,$$,Couple,Historic,"March, February, April",236,"ancient sites, old towns","Prague, Czechia blends historic and cold vibes—great for couple trips. Expect ancient sites, old towns. Best in March, February, April.",Historic;Cold;Europe
Prague-Czechia-959377,"Prague, Czechia",Prague,Czechia,Europe,Temperate,$$$,Group,Adventure,"June, March, November",433,"zip-lining, rafting","Prague, Czechia blends adventure and temperate vibes—great for group trips. Expect zip-lining, rafting. Best in June, March, November.",Adventure;Temperate;Europe
